Customer_ID,Amount,City,IP_Address,Merchant
2566,1802,Bangalore,172.16.5.4,Amazon
3136,1654,Mumbai,100.45.21.3,Swiggy
1967,1747,Hyderabad,100.45.21.3,Myntra
2355,1396,Chennai,45.67.12.5,Zomato
1629,2875,Mumbai,172.16.5.4,Zomato
1505,4305,Delhi,10.0.0.5,Myntra
4201,1963,Delhi,45.67.12.5,Amazon
1206,303,Delhi,172.16.5.4,Myntra
4431,4370,Chennai,192.168.1.1,Zomato
4130,4472,Chennai,45.67.12.5,Myntra
4167,702,Mumbai,45.67.12.5,Zomato
2854,1495,Mumbai,100.45.21.3,Myntra
2269,2364,Bangalore,192.168.1.1,Amazon
2482,3136,Delhi,45.67.12.5,Myntra
2168,4921,Hyderabad,10.0.0.5,Swiggy
4381,2146,Hyderabad,45.67.12.5,Amazon
2660,4617,Delhi,172.16.5.4,Amazon
4988,4211,Hyderabad,100.45.21.3,Swiggy
3581,3735,Chennai,192.168.1.1,Zomato
4452,4071,Chennai,192.168.1.1,Myntra
4424,1865,Bangalore,172.16.5.4,Amazon
1883,3975,Mumbai,10.0.0.5,Swiggy
1950,2008,Bangalore,10.0.0.5,Zomato
1284,4750,Bangalore,10.0.0.5,Amazon
1718,4206,Delhi,10.0.0.5,Zomato
4988,4405,Delhi,10.0.0.5,Swiggy
1501,3555,Bangalore,45.67.12.5,Myntra
1257,2975,Chennai,45.67.12.5,Flipkart
3039,3558,Hyderabad,10.0.0.5,Amazon
1809,693,Mumbai,45.67.12.5,Swiggy
3099,2753,Hyderabad,172.16.5.4,Amazon
3597,2011,Hyderabad,45.67.12.5,Amazon
2922,789,Hyderabad,100.45.21.3,Swiggy
3712,1953,Bangalore,172.16.5.4,Amazon
4916,128,Delhi,192.168.1.1,Flipkart
2239,4154,Hyderabad,45.67.12.5,Flipkart
4517,4100,Chennai,172.16.5.4,Swiggy
4294,1875,Delhi,172.16.5.4,Swiggy
3702,2260,Chennai,10.0.0.5,Amazon
4013,2253,Hyderabad,45.67.12.5,Swiggy
2128,2957,Chennai,172.16.5.4,Swiggy
1521,3415,Bangalore,100.45.21.3,Amazon
1968,1472,Bangalore,10.0.0.5,Zomato
2777,1977,Hyderabad,172.16.5.4,Amazon
2000,3354,Chennai,172.16.5.4,Swiggy
1887,2074,Chennai,45.67.12.5,Amazon
4454,4041,Hyderabad,100.45.21.3,Amazon
4185,4835,Mumbai,172.16.5.4,Myntra
1744,1211,Chennai,192.168.1.1,Flipkart
4140,4162,Mumbai,172.16.5.4,Swiggy
4436,4156,Hyderabad,192.168.1.1,Myntra
2067,2778,Hyderabad,172.16.5.4,Swiggy
2704,4404,Chennai,100.45.21.3,Flipkart
1210,4489,Chennai,192.168.1.1,Zomato
3323,4757,Bangalore,10.0.0.5,Myntra
2130,4818,Chennai,100.45.21.3,Amazon
2956,593,Delhi,192.168.1.1,Swiggy
3526,4515,Hyderabad,192.168.1.1,Swiggy
2702,2272,Bangalore,192.168.1.1,Myntra
3252,4572,Mumbai,100.45.21.3,Flipkart
1118,2690,Bangalore,10.0.0.5,Amazon
1485,2211,Bangalore,172.16.5.4,Zomato
3156,3061,Chennai,10.0.0.5,Myntra
3501,2684,Mumbai,10.0.0.5,Swiggy
4310,509,Bangalore,10.0.0.5,Myntra
2031,4636,Hyderabad,192.168.1.1,Amazon
1511,235,Chennai,100.45.21.3,Amazon
2066,787,Chennai,192.168.1.1,Myntra
4465,80,Chennai,172.16.5.4,Zomato
2832,4910,Delhi,10.0.0.5,Flipkart
1131,1856,Delhi,10.0.0.5,Swiggy
4789,640,Delhi,192.168.1.1,Flipkart
2923,1232,Chennai,192.168.1.1,Myntra
2815,4024,Chennai,172.16.5.4,Zomato
3798,1039,Mumbai,172.16.5.4,Myntra
4860,4401,Mumbai,100.45.21.3,Flipkart
3441,4874,Hyderabad,45.67.12.5,Myntra
4629,4136,Delhi,100.45.21.3,Flipkart
1197,1790,Chennai,100.45.21.3,Swiggy
4535,379,Hyderabad,192.168.1.1,Myntra
4192,4322,Hyderabad,10.0.0.5,Myntra
4371,3124,Hyderabad,172.16.5.4,Flipkart
1219,4803,Mumbai,45.67.12.5,Flipkart
1867,4295,Delhi,100.45.21.3,Myntra
4872,4625,Hyderabad,45.67.12.5,Zomato
3141,2320,Hyderabad,10.0.0.5,Amazon
2315,4140,Delhi,100.45.21.3,Myntra
3200,3610,Bangalore,100.45.21.3,Amazon
3572,454,Hyderabad,172.16.5.4,Swiggy
3766,4238,Chennai,45.67.12.5,Zomato
1766,849,Mumbai,192.168.1.1,Zomato
2445,81,Chennai,10.0.0.5,Flipkart
2181,550,Hyderabad,100.45.21.3,Myntra
4341,2661,Bangalore,45.67.12.5,Amazon
3865,1321,Delhi,100.45.21.3,Myntra
4651,4729,Mumbai,192.168.1.1,Zomato
1256,4391,Delhi,10.0.0.5,Zomato
3748,4036,Mumbai,192.168.1.1,Swiggy
3562,164,Delhi,192.168.1.1,Myntra
4308,2697,Mumbai,10.0.0.5,Flipkart
2969,4429,Delhi,172.16.5.4,Flipkart
3492,3546,Delhi,192.168.1.1,Flipkart
2955,3318,Delhi,100.45.21.3,Flipkart
2667,634,Bangalore,100.45.21.3,Swiggy
3218,3705,Mumbai,172.16.5.4,Myntra
3317,3692,Bangalore,172.16.5.4,Amazon
3648,2972,Bangalore,45.67.12.5,Zomato
2638,4227,Delhi,10.0.0.5,Flipkart
1636,4569,Bangalore,192.168.1.1,Zomato
3114,2883,Delhi,192.168.1.1,Zomato
3822,1499,Mumbai,192.168.1.1,Zomato
1007,2735,Hyderabad,45.67.12.5,Zomato
2579,2099,Hyderabad,100.45.21.3,Zomato
4519,515,Chennai,172.16.5.4,Swiggy
1134,1137,Hyderabad,192.168.1.1,Amazon
4831,2217,Chennai,10.0.0.5,Amazon
3863,362,Delhi,100.45.21.3,Myntra
1829,410,Delhi,172.16.5.4,Myntra
1024,322,Hyderabad,10.0.0.5,Zomato
3512,2331,Bangalore,100.45.21.3,Zomato
3009,3266,Hyderabad,10.0.0.5,Myntra
1373,812,Mumbai,172.16.5.4,Flipkart
3243,823,Mumbai,10.0.0.5,Amazon
3751,1938,Hyderabad,45.67.12.5,Amazon
4952,1982,Chennai,45.67.12.5,Zomato
3449,3979,Mumbai,100.45.21.3,Swiggy
3169,2564,Mumbai,100.45.21.3,Flipkart
1771,4887,Delhi,100.45.21.3,Swiggy
2936,2333,Mumbai,100.45.21.3,Zomato
1558,2030,Chennai,172.16.5.4,Zomato
4957,2699,Chennai,100.45.21.3,Myntra
2232,1799,Hyderabad,172.16.5.4,Flipkart
4372,2823,Mumbai,45.67.12.5,Myntra
2624,1543,Hyderabad,172.16.5.4,Zomato
1953,4919,Bangalore,172.16.5.4,Swiggy
2538,2752,Mumbai,192.168.1.1,Swiggy
1907,343,Bangalore,100.45.21.3,Zomato
2680,4570,Bangalore,100.45.21.3,Swiggy
2909,2281,Bangalore,172.16.5.4,Myntra
2557,835,Delhi,172.16.5.4,Flipkart
2062,2260,Hyderabad,45.67.12.5,Swiggy
2830,531,Chennai,100.45.21.3,Myntra
1618,350,Delhi,192.168.1.1,Amazon
4683,2481,Mumbai,10.0.0.5,Amazon
2807,1230,Chennai,10.0.0.5,Amazon
3788,3612,Hyderabad,172.16.5.4,Zomato
3994,374,Delhi,172.16.5.4,Zomato
2909,2703,Delhi,45.67.12.5,Amazon
3844,4317,Delhi,172.16.5.4,Flipkart
1205,1683,Chennai,192.168.1.1,Myntra
1582,3683,Mumbai,45.67.12.5,Swiggy
2704,1307,Hyderabad,192.168.1.1,Swiggy
1696,3371,Hyderabad,10.0.0.5,Zomato
3459,4166,Mumbai,192.168.1.1,Zomato
4404,4078,Chennai,45.67.12.5,Swiggy
1207,4009,Bangalore,100.45.21.3,Amazon
1404,2964,Delhi,45.67.12.5,Zomato
3435,1234,Chennai,45.67.12.5,Zomato
2510,4381,Hyderabad,10.0.0.5,Myntra
4453,3913,Chennai,172.16.5.4,Swiggy
1866,4263,Hyderabad,192.168.1.1,Swiggy
2907,2727,Bangalore,100.45.21.3,Myntra
3318,600,Delhi,192.168.1.1,Swiggy
3484,1657,Delhi,45.67.12.5,Myntra
1857,887,Hyderabad,100.45.21.3,Flipkart
4501,689,Hyderabad,172.16.5.4,Flipkart
4718,325,Delhi,100.45.21.3,Flipkart
4729,2173,Delhi,192.168.1.1,Amazon
3392,3910,Hyderabad,172.16.5.4,Swiggy
3196,3079,Delhi,10.0.0.5,Zomato
3675,2749,Hyderabad,172.16.5.4,Zomato
4463,4083,Delhi,10.0.0.5,Amazon
1186,3222,Bangalore,100.45.21.3,Amazon
1019,4163,Bangalore,192.168.1.1,Flipkart
2361,2541,Mumbai,10.0.0.5,Flipkart
3420,3395,Mumbai,10.0.0.5,Swiggy
4026,3597,Mumbai,45.67.12.5,Amazon
4827,2785,Hyderabad,10.0.0.5,Zomato
1066,595,Chennai,172.16.5.4,Amazon
2462,2041,Chennai,45.67.12.5,Myntra
4133,1028,Delhi,172.16.5.4,Amazon
4557,567,Delhi,100.45.21.3,Swiggy
1785,4007,Chennai,10.0.0.5,Zomato
4930,2925,Mumbai,45.67.12.5,Flipkart
2998,3017,Mumbai,172.16.5.4,Myntra
3669,270,Delhi,10.0.0.5,Myntra
4639,781,Delhi,100.45.21.3,Zomato
3132,502,Delhi,100.45.21.3,Amazon
2429,4290,Bangalore,192.168.1.1,Myntra
4847,1557,Bangalore,45.67.12.5,Flipkart
2418,2415,Bangalore,10.0.0.5,Swiggy
4690,4946,Mumbai,172.16.5.4,Amazon
2547,239,Chennai,10.0.0.5,Swiggy
1175,4503,Chennai,100.45.21.3,Myntra
1358,308,Hyderabad,10.0.0.5,Myntra
3878,2043,Mumbai,100.45.21.3,Myntra
2562,3559,Chennai,172.16.5.4,Amazon
1290,316,Delhi,10.0.0.5,Amazon
3177,2184,Hyderabad,192.168.1.1,Amazon
4810,3253,Chennai,192.168.1.1,Amazon
1478,3730,Chennai,100.45.21.3,Myntra
1647,558,Bangalore,100.45.21.3,Swiggy
3579,3866,Bangalore,100.45.21.3,Zomato
1263,2331,Chennai,192.168.1.1,Flipkart
4006,1741,Delhi,100.45.21.3,Zomato
4907,2855,Chennai,172.16.5.4,Zomato
4742,1370,Chennai,192.168.1.1,Swiggy
3550,1251,Bangalore,10.0.0.5,Flipkart
4231,2324,Mumbai,100.45.21.3,Myntra
3956,88,Chennai,45.67.12.5,Flipkart
4925,385,Chennai,100.45.21.3,Amazon
2561,3131,Bangalore,45.67.12.5,Amazon
2104,4408,Hyderabad,172.16.5.4,Amazon
2436,1526,Hyderabad,10.0.0.5,Flipkart
3522,3339,Bangalore,192.168.1.1,Swiggy
3935,3644,Hyderabad,45.67.12.5,Myntra
3005,3832,Hyderabad,172.16.5.4,Zomato
3065,1880,Chennai,100.45.21.3,Swiggy
4140,3019,Mumbai,172.16.5.4,Myntra
1907,4074,Bangalore,100.45.21.3,Zomato
1129,744,Hyderabad,10.0.0.5,Myntra
1937,1045,Hyderabad,45.67.12.5,Myntra
4718,2503,Mumbai,172.16.5.4,Swiggy
1814,3185,Hyderabad,45.67.12.5,Flipkart
4962,3463,Bangalore,172.16.5.4,Flipkart
2753,1907,Delhi,100.45.21.3,Myntra
4381,4589,Delhi,45.67.12.5,Flipkart
2510,4889,Delhi,172.16.5.4,Amazon
1014,2671,Bangalore,172.16.5.4,Flipkart
2519,765,Delhi,10.0.0.5,Amazon
3037,3570,Bangalore,10.0.0.5,Flipkart
2209,960,Mumbai,192.168.1.1,Swiggy
4488,3128,Delhi,192.168.1.1,Amazon
2006,4127,Hyderabad,192.168.1.1,Flipkart
1706,2055,Bangalore,100.45.21.3,Flipkart
1702,4050,Chennai,100.45.21.3,Myntra
1745,846,Delhi,100.45.21.3,Amazon
3479,2460,Chennai,100.45.21.3,Flipkart
4137,2934,Delhi,45.67.12.5,Amazon
4152,703,Chennai,10.0.0.5,Myntra
2984,1824,Mumbai,172.16.5.4,Flipkart
1035,4794,Delhi,192.168.1.1,Swiggy
1746,3796,Hyderabad,100.45.21.3,Myntra
3064,2990,Bangalore,10.0.0.5,Amazon
3561,4230,Bangalore,172.16.5.4,Zomato
3080,1695,Delhi,100.45.21.3,Amazon
3396,2654,Chennai,192.168.1.1,Myntra
2403,3379,Bangalore,172.16.5.4,Zomato
3555,823,Hyderabad,192.168.1.1,Zomato
1645,124,Hyderabad,100.45.21.3,Swiggy
3986,2284,Delhi,45.67.12.5,Amazon
4939,3707,Delhi,192.168.1.1,Myntra
1855,2328,Chennai,45.67.12.5,Zomato
4338,2994,Hyderabad,100.45.21.3,Flipkart
1516,360,Chennai,172.16.5.4,Flipkart
1797,3920,Delhi,100.45.21.3,Zomato
2929,2668,Mumbai,172.16.5.4,Swiggy
1484,2873,Delhi,172.16.5.4,Swiggy
4418,528,Mumbai,192.168.1.1,Flipkart
4674,829,Bangalore,192.168.1.1,Zomato
3711,130,Bangalore,45.67.12.5,Amazon
1442,2538,Chennai,172.16.5.4,Swiggy
3425,4793,Hyderabad,100.45.21.3,Myntra
2653,2244,Delhi,45.67.12.5,Swiggy
2013,1724,Bangalore,45.67.12.5,Flipkart
1962,3741,Chennai,45.67.12.5,Swiggy
1572,490,Bangalore,45.67.12.5,Amazon
1357,4342,Bangalore,172.16.5.4,Flipkart
3585,2867,Mumbai,100.45.21.3,Myntra
1620,1724,Delhi,45.67.12.5,Amazon
2903,2243,Hyderabad,10.0.0.5,Swiggy
2830,1888,Hyderabad,100.45.21.3,Flipkart
4281,3746,Chennai,10.0.0.5,Swiggy
4842,102,Chennai,45.67.12.5,Amazon
1805,2486,Hyderabad,100.45.21.3,Zomato
2065,438,Mumbai,10.0.0.5,Flipkart
1815,1625,Delhi,10.0.0.5,Zomato
3060,516,Bangalore,100.45.21.3,Zomato
2624,1405,Hyderabad,10.0.0.5,Amazon
4671,3688,Delhi,192.168.1.1,Swiggy
3871,520,Mumbai,172.16.5.4,Flipkart
3536,4370,Delhi,172.16.5.4,Swiggy
2210,1563,Hyderabad,172.16.5.4,Flipkart
4134,107,Hyderabad,45.67.12.5,Zomato
2359,1278,Mumbai,100.45.21.3,Myntra
1554,3116,Mumbai,172.16.5.4,Amazon
3792,2318,Delhi,45.67.12.5,Zomato
2769,2608,Bangalore,45.67.12.5,Myntra
3122,1743,Bangalore,172.16.5.4,Amazon
3812,3433,Chennai,192.168.1.1,Myntra
1824,3988,Chennai,172.16.5.4,Swiggy
2172,438,Bangalore,45.67.12.5,Swiggy
4765,758,Chennai,100.45.21.3,Swiggy
1206,3840,Mumbai,45.67.12.5,Flipkart
3740,2079,Hyderabad,10.0.0.5,Swiggy
4756,1635,Chennai,192.168.1.1,Flipkart
2264,1145,Delhi,10.0.0.5,Swiggy
3723,2333,Mumbai,192.168.1.1,Myntra
3622,2555,Hyderabad,192.168.1.1,Flipkart
1893,2697,Bangalore,192.168.1.1,Flipkart
4306,2633,Bangalore,10.0.0.5,Myntra
3172,1146,Hyderabad,172.16.5.4,Zomato
3304,1735,Delhi,10.0.0.5,Swiggy
4163,4136,Chennai,100.45.21.3,Myntra
1736,481,Delhi,10.0.0.5,Flipkart
4778,1021,Hyderabad,192.168.1.1,Zomato
4958,674,Delhi,45.67.12.5,Amazon
4278,368,Hyderabad,10.0.0.5,Amazon
2440,3118,Hyderabad,10.0.0.5,Myntra
1287,4338,Delhi,172.16.5.4,Myntra
2238,4498,Chennai,172.16.5.4,Myntra
4769,3468,Delhi,45.67.12.5,Flipkart
3685,383,Delhi,45.67.12.5,Swiggy
2817,2357,Hyderabad,45.67.12.5,Swiggy
1766,1108,Hyderabad,172.16.5.4,Myntra
3559,3922,Hyderabad,45.67.12.5,Flipkart
1572,3044,Delhi,100.45.21.3,Swiggy
1367,3747,Chennai,172.16.5.4,Flipkart
2424,4135,Hyderabad,172.16.5.4,Swiggy
2224,1085,Hyderabad,172.16.5.4,Amazon
4652,1427,Chennai,172.16.5.4,Zomato
3332,1663,Mumbai,10.0.0.5,Myntra
3110,4659,Mumbai,100.45.21.3,Swiggy
1645,3497,Hyderabad,172.16.5.4,Amazon
1750,3099,Delhi,10.0.0.5,Myntra
3811,3344,Chennai,172.16.5.4,Myntra
1360,1490,Delhi,100.45.21.3,Swiggy
4258,2398,Chennai,172.16.5.4,Amazon
4554,3817,Bangalore,10.0.0.5,Flipkart
3418,335,Mumbai,45.67.12.5,Flipkart
2044,4118,Chennai,172.16.5.4,Flipkart
1940,173,Bangalore,100.45.21.3,Flipkart
3988,3429,Hyderabad,100.45.21.3,Flipkart
1854,4286,Delhi,45.67.12.5,Swiggy
3850,3843,Chennai,100.45.21.3,Amazon
4379,3058,Hyderabad,45.67.12.5,Amazon
3093,4410,Delhi,172.16.5.4,Swiggy
1193,119,Bangalore,100.45.21.3,Swiggy
2080,4985,Chennai,45.67.12.5,Zomato
2577,1060,Chennai,192.168.1.1,Myntra
2480,4489,Delhi,100.45.21.3,Myntra
1332,2914,Delhi,172.16.5.4,Flipkart
1746,2890,Mumbai,100.45.21.3,Swiggy
1865,4526,Delhi,45.67.12.5,Myntra
4087,664,Hyderabad,100.45.21.3,Flipkart
1644,4260,Hyderabad,172.16.5.4,Amazon
2536,2854,Bangalore,45.67.12.5,Flipkart
3791,4281,Chennai,10.0.0.5,Swiggy
1149,678,Chennai,45.67.12.5,Amazon
4887,3459,Chennai,100.45.21.3,Zomato
4053,4417,Hyderabad,100.45.21.3,Zomato
2657,1549,Delhi,192.168.1.1,Swiggy
4865,1273,Delhi,100.45.21.3,Amazon
1801,1008,Chennai,10.0.0.5,Zomato
1881,3800,Chennai,192.168.1.1,Swiggy
3873,3588,Hyderabad,192.168.1.1,Flipkart
2236,3504,Chennai,10.0.0.5,Myntra
3438,155,Hyderabad,100.45.21.3,Flipkart
3328,2337,Bangalore,45.67.12.5,Zomato
2675,390,Bangalore,100.45.21.3,Zomato
2694,4622,Delhi,100.45.21.3,Swiggy
3586,261,Delhi,10.0.0.5,Zomato
3389,1100,Delhi,45.67.12.5,Swiggy
1673,4764,Chennai,10.0.0.5,Myntra
4701,3497,Delhi,100.45.21.3,Amazon
2360,446,Hyderabad,100.45.21.3,Amazon
4066,274,Bangalore,172.16.5.4,Zomato
4146,4888,Mumbai,172.16.5.4,Amazon
3140,2750,Delhi,192.168.1.1,Myntra
4617,3889,Hyderabad,192.168.1.1,Swiggy
4067,2087,Hyderabad,10.0.0.5,Myntra
3162,244,Delhi,192.168.1.1,Flipkart
2444,3542,Delhi,100.45.21.3,Amazon
3160,1313,Mumbai,45.67.12.5,Myntra
2391,2813,Hyderabad,100.45.21.3,Zomato
2083,1721,Chennai,172.16.5.4,Amazon
4353,3342,Mumbai,192.168.1.1,Flipkart
3284,4165,Mumbai,10.0.0.5,Swiggy
3685,4463,Mumbai,192.168.1.1,Amazon
2964,3528,Mumbai,100.45.21.3,Amazon
4116,3317,Chennai,192.168.1.1,Myntra
2823,4689,Delhi,172.16.5.4,Zomato
2764,1442,Chennai,172.16.5.4,Myntra
4268,2027,Bangalore,192.168.1.1,Swiggy
1723,458,Hyderabad,100.45.21.3,Amazon
3546,1398,Hyderabad,100.45.21.3,Amazon
2606,1467,Chennai,10.0.0.5,Amazon
2770,2417,Mumbai,45.67.12.5,Flipkart
2814,3024,Delhi,172.16.5.4,Flipkart
1448,437,Hyderabad,192.168.1.1,Flipkart
2702,4344,Chennai,45.67.12.5,Myntra
1194,339,Chennai,172.16.5.4,Flipkart
2708,1178,Bangalore,10.0.0.5,Swiggy
2218,4996,Delhi,192.168.1.1,Amazon
1574,1208,Hyderabad,100.45.21.3,Swiggy
3629,3091,Chennai,45.67.12.5,Amazon
2758,170,Mumbai,100.45.21.3,Amazon
3357,4715,Bangalore,45.67.12.5,Flipkart
2818,210,Chennai,45.67.12.5,Amazon
2884,4710,Chennai,172.16.5.4,Myntra
1590,426,Hyderabad,10.0.0.5,Flipkart
1547,2792,Chennai,172.16.5.4,Zomato
1388,2531,Chennai,172.16.5.4,Myntra
4778,130,Mumbai,100.45.21.3,Myntra
2458,832,Delhi,172.16.5.4,Myntra
2752,4793,Delhi,192.168.1.1,Zomato
3847,3682,Bangalore,192.168.1.1,Myntra
1660,1700,Hyderabad,10.0.0.5,Swiggy
2519,598,Chennai,172.16.5.4,Zomato
3832,1412,Bangalore,10.0.0.5,Amazon
4272,2830,Mumbai,192.168.1.1,Amazon
2689,4557,Delhi,192.168.1.1,Myntra
1533,3505,Chennai,10.0.0.5,Amazon
1296,3640,Hyderabad,192.168.1.1,Amazon
2517,3860,Hyderabad,192.168.1.1,Zomato
3874,4089,Hyderabad,10.0.0.5,Amazon
3774,3384,Bangalore,192.168.1.1,Amazon
1330,108,Delhi,192.168.1.1,Zomato
3681,3618,Mumbai,192.168.1.1,Swiggy
4849,202,Delhi,10.0.0.5,Amazon
1854,2641,Delhi,100.45.21.3,Myntra
2284,2017,Hyderabad,192.168.1.1,Swiggy
2078,4840,Delhi,45.67.12.5,Swiggy
2305,2705,Delhi,172.16.5.4,Zomato
3819,3016,Bangalore,10.0.0.5,Amazon
1874,2797,Delhi,10.0.0.5,Zomato
4866,4228,Mumbai,192.168.1.1,Flipkart
1741,4711,Delhi,10.0.0.5,Myntra
3017,264,Hyderabad,45.67.12.5,Zomato
3685,1661,Chennai,10.0.0.5,Flipkart
3489,1031,Bangalore,172.16.5.4,Zomato
4330,640,Delhi,100.45.21.3,Flipkart
2585,1381,Delhi,100.45.21.3,Amazon
4807,4906,Delhi,10.0.0.5,Swiggy
3940,148,Hyderabad,100.45.21.3,Swiggy
2817,2146,Hyderabad,10.0.0.5,Amazon
3193,4651,Chennai,172.16.5.4,Zomato
1390,4534,Delhi,45.67.12.5,Flipkart
1372,2957,Mumbai,45.67.12.5,Zomato
4116,4130,Bangalore,10.0.0.5,Amazon
2420,4639,Chennai,172.16.5.4,Amazon
3309,1804,Mumbai,192.168.1.1,Amazon
1930,960,Bangalore,192.168.1.1,Zomato
2502,1465,Delhi,10.0.0.5,Myntra
1745,2280,Mumbai,192.168.1.1,Flipkart
3612,2722,Bangalore,45.67.12.5,Myntra
2508,3397,Hyderabad,100.45.21.3,Swiggy
2770,4094,Delhi,10.0.0.5,Swiggy
4779,3767,Bangalore,100.45.21.3,Swiggy
2961,2610,Hyderabad,192.168.1.1,Swiggy
3563,2988,Chennai,45.67.12.5,Zomato
2595,4387,Mumbai,10.0.0.5,Myntra
1684,1795,Hyderabad,45.67.12.5,Swiggy
4655,1762,Hyderabad,10.0.0.5,Amazon
3533,4386,Delhi,172.16.5.4,Flipkart
4658,1107,Bangalore,45.67.12.5,Myntra
3881,3050,Delhi,172.16.5.4,Swiggy
3513,66,Mumbai,172.16.5.4,Flipkart
1465,752,Mumbai,192.168.1.1,Zomato
3069,3950,Bangalore,10.0.0.5,Amazon
3443,4972,Hyderabad,192.168.1.1,Swiggy
2232,2957,Chennai,172.16.5.4,Swiggy
2586,2688,Chennai,100.45.21.3,Amazon
1144,4364,Delhi,172.16.5.4,Zomato
3467,4037,Bangalore,10.0.0.5,Zomato
4420,1478,Mumbai,10.0.0.5,Zomato
3352,4377,Chennai,172.16.5.4,Amazon
2807,3665,Mumbai,192.168.1.1,Amazon
4048,2289,Delhi,192.168.1.1,Myntra
1043,4504,Bangalore,172.16.5.4,Zomato
1106,1774,Chennai,172.16.5.4,Myntra
3028,4427,Chennai,172.16.5.4,Myntra
1149,1479,Chennai,192.168.1.1,Flipkart
4677,4972,Bangalore,10.0.0.5,Zomato
2287,2147,Chennai,172.16.5.4,Amazon
1109,3326,Mumbai,192.168.1.1,Amazon
2041,4113,Delhi,100.45.21.3,Myntra
1749,3611,Mumbai,192.168.1.1,Amazon
4407,1585,Bangalore,100.45.21.3,Flipkart
3286,4755,Hyderabad,10.0.0.5,Swiggy
4957,4489,Bangalore,45.67.12.5,Flipkart
1723,443,Mumbai,45.67.12.5,Myntra
3790,3294,Mumbai,45.67.12.5,Zomato
1327,907,Bangalore,192.168.1.1,Myntra
1861,2003,Hyderabad,192.168.1.1,Myntra
2317,3440,Hyderabad,45.67.12.5,Myntra
2436,534,Bangalore,172.16.5.4,Amazon
1460,1653,Delhi,192.168.1.1,Zomato
2104,303,Chennai,172.16.5.4,Swiggy
2278,4615,Chennai,192.168.1.1,Swiggy
1743,808,Bangalore,192.168.1.1,Flipkart
3410,1157,Chennai,192.168.1.1,Myntra
4792,2848,Bangalore,10.0.0.5,Amazon
2480,4470,Hyderabad,192.168.1.1,Swiggy
1897,4048,Mumbai,45.67.12.5,Flipkart
1442,3818,Bangalore,100.45.21.3,Flipkart
2833,4393,Bangalore,100.45.21.3,Swiggy
1885,2790,Chennai,45.67.12.5,Myntra
4031,3315,Hyderabad,192.168.1.1,Amazon
4604,1139,Bangalore,192.168.1.1,Zomato
2261,583,Chennai,172.16.5.4,Amazon
4969,4582,Bangalore,192.168.1.1,Swiggy
1260,3306,Bangalore,100.45.21.3,Zomato
2296,2386,Hyderabad,100.45.21.3,Swiggy
1279,3638,Mumbai,10.0.0.5,Flipkart
4975,1342,Mumbai,100.45.21.3,Swiggy
3973,1884,Chennai,45.67.12.5,Swiggy
3993,3973,Hyderabad,172.16.5.4,Zomato
4221,4613,Hyderabad,45.67.12.5,Swiggy
2850,2475,Hyderabad,192.168.1.1,Swiggy
1151,1725,Hyderabad,192.168.1.1,Amazon
3841,426,Hyderabad,192.168.1.1,Swiggy
2596,758,Bangalore,192.168.1.1,Amazon
2671,334,Bangalore,45.67.12.5,Flipkart
4083,74,Chennai,100.45.21.3,Swiggy
3061,4924,Delhi,192.168.1.1,Swiggy
2534,2266,Bangalore,192.168.1.1,Zomato
2565,444,Bangalore,172.16.5.4,Flipkart
1950,1667,Delhi,172.16.5.4,Amazon
3914,239,Delhi,45.67.12.5,Amazon
3492,1194,Delhi,172.16.5.4,Myntra
2341,1538,Delhi,10.0.0.5,Flipkart
3846,2230,Hyderabad,192.168.1.1,Flipkart
1731,565,Delhi,172.16.5.4,Flipkart
1237,3122,Mumbai,10.0.0.5,Swiggy
1538,3087,Chennai,10.0.0.5,Amazon
1768,3394,Delhi,45.67.12.5,Swiggy
3856,2197,Bangalore,45.67.12.5,Myntra
4725,1891,Hyderabad,45.67.12.5,Myntra
3809,2588,Chennai,172.16.5.4,Zomato
3121,4593,Mumbai,192.168.1.1,Myntra
2457,3669,Mumbai,10.0.0.5,Swiggy
4369,50,Mumbai,10.0.0.5,Flipkart
2734,2038,Hyderabad,45.67.12.5,Zomato
1295,771,Mumbai,45.67.12.5,Myntra
1013,770,Delhi,172.16.5.4,Amazon
1611,3590,Chennai,45.67.12.5,Swiggy
4674,371,Hyderabad,172.16.5.4,Amazon
1394,3157,Hyderabad,100.45.21.3,Swiggy
1190,3695,Mumbai,192.168.1.1,Myntra
2897,4293,Chennai,10.0.0.5,Flipkart
3864,1668,Mumbai,192.168.1.1,Zomato
4492,1895,Hyderabad,45.67.12.5,Myntra
3153,1470,Mumbai,10.0.0.5,Swiggy
4465,3196,Delhi,192.168.1.1,Myntra
4509,3858,Chennai,45.67.12.5,Swiggy
1006,1442,Chennai,100.45.21.3,Myntra
2104,3533,Hyderabad,45.67.12.5,Myntra
3812,616,Bangalore,192.168.1.1,Flipkart
3035,539,Delhi,10.0.0.5,Amazon
1651,3933,Mumbai,100.45.21.3,Amazon
3532,2630,Hyderabad,45.67.12.5,Flipkart
2380,3942,Delhi,192.168.1.1,Amazon
2334,224,Bangalore,45.67.12.5,Myntra
3979,173,Chennai,100.45.21.3,Swiggy
3553,4625,Delhi,10.0.0.5,Myntra
3566,2730,Hyderabad,45.67.12.5,Myntra
4735,2440,Chennai,45.67.12.5,Swiggy
1801,1738,Bangalore,100.45.21.3,Amazon
